Dia;Mes;Año;Hora ;Minuto;Humedad;Temperatura;P25;P10;P1;P25;P10
5;3;2018;4;20;46.1;22.8;0.8;3.6;1;2;2
5;3;2018;4;21;46;22.8;0.9;2;1;2;2
5;3;2018;4;22;46.6;22.9;0.7;3;2;3;3
5;3;2018;4;23;46.7;22.9;0.6;1.8;2;3;3
5;3;2018;4;24;46.2;22.9;0.7;1.7;1;1;1
5;3;2018;4;25;45.3;22.9;0.7;3.1;1;1;1
5;3;2018;4;26;45.3;22.9;1.2;1.4;0;1;1
5;3;2018;4;27;45.9;22.9;0.9;2.3;1;2;2
5;3;2018;4;28;46.7;22.9;0.9;3.3;1;2;3
5;3;2018;4;29;46.5;22.9;0.8;2.1;1;2;3
5;3;2018;4;30;47;22.9;0.7;2.7;1;2;4
5;3;2018;4;31;46.3;22.9;0.7;0.7;1;2;3
5;3;2018;4;32;45.8;22.9;0.9;2.8;1;3;5
5;3;2018;4;33;46.3;22.9;0.7;1.4;1;3;5
5;3;2018;4;34;46.7;22.8;1.1;3;2;3;3
5;3;2018;4;35;47.5;22.9;1.2;3.3;2;2;2
5;3;2018;4;36;48;22.8;1;3.2;2;2;2
5;3;2018;4;37;47.9;22.8;0.9;2;2;2;2
5;3;2018;4;39;47.8;22.8;0.9;2.4;1;2;2
5;3;2018;4;40;47.2;22.8;0.8;1.8;1;1;1
5;3;2018;4;41;48.2;22.8;0.7;3;2;2;2
5;3;2018;4;42;48.2;22.8;0.9;2.7;2;2;2
5;3;2018;4;43;48.3;22.8;0.9;3.5;1;2;2
5;3;2018;4;44;48.6;22.8;0.7;2.1;1;2;2
5;3;2018;4;45;48.7;22.9;0.8;6.5;0;1;1
5;3;2018;4;46;48.6;22.9;1;1.9;0;1;1
5;3;2018;4;47;48;22.9;0.7;1.8;1;1;1
5;3;2018;4;48;47.8;22.9;0.8;1.7;1;1;1
5;3;2018;4;49;47.6;23;0.7;1.9;0;0;2
5;3;2018;4;50;47.1;22.9;1.1;3.4;0;0;2
5;3;2018;4;51;46.9;22.9;1.2;4.2;0;0;0
5;3;2018;4;52;48.1;22.9;0.9;2.9;0;0;0
5;3;2018;4;53;48.5;22.9;1.1;6.7;0;1;1
5;3;2018;4;54;47;22.9;0.8;1.7;0;1;1
5;3;2018;4;55;46.2;22.8;0.8;2.7;0;0;0
5;3;2018;4;56;45.1;22.8;0.6;3.1;0;0;0
5;3;2018;4;57;45.1;22.8;0.7;1.5;0;0;0
5;3;2018;4;58;43.7;22.7;0.9;4.1;0;0;0
5;3;2018;4;59;40.9;22.7;0.9;4.7;0;1;1
5;3;2018;5;0;43;22.6;0.9;3.9;0;1;1
5;3;2018;5;1;42.8;22.6;0.7;3.2;0;0;0
5;3;2018;5;2;40.5;22.6;0.7;4.9;0;0;0
5;3;2018;5;3;38.2;22.5;1.7;6.5;0;0;1
5;3;2018;5;4;38.5;22.5;0.4;1.4;0;0;1
5;3;2018;5;5;37.7;22.5;0.8;4.1;0;1;1
5;3;2018;5;6;37.7;22.4;1.1;4.3;0;1;1
5;3;2018;5;7;37.4;22.5;0.7;4.7;0;1;1
5;3;2018;5;8;36.6;22.4;0.6;3.7;0;1;1
5;3;2018;5;9;36.5;22.5;0.5;4.2;1;1;1
5;3;2018;5;10;35.2;22.4;0.8;3;1;1;1
5;3;2018;5;11;35.6;22.4;0.6;4.8;0;1;1
5;3;2018;5;12;36.1;22.3;0.4;2.7;0;1;1
5;3;2018;5;13;36.4;22.4;0.5;2.8;1;1;1
5;3;2018;5;14;36.2;22.4;0.6;2;1;1;1
5;3;2018;5;15;35.6;22.4;0.4;3;1;2;3
5;3;2018;5;16;35.6;22.4;0.6;4.7;1;2;2
5;3;2018;5;17;35.6;22.4;0.7;2.5;2;3;3
5;3;2018;5;18;36;22.4;0.7;4.1;2;3;3
5;3;2018;5;19;36.2;22.4;0.5;5.6;2;2;2
5;3;2018;5;20;36.1;22.5;0.5;3;2;2;2
5;3;2018;5;21;36;22.5;0.8;3.8;2;3;4
5;3;2018;5;22;36.5;22.5;0.9;6.1;2;3;4
5;3;2018;5;23;37.5;22.5;0.7;1.9;1;2;2
5;3;2018;5;24;38.2;22.5;0.9;3.4;1;2;2
5;3;2018;5;25;38.5;22.6;0.8;2.3;1;1;2
5;3;2018;5;26;38.2;22.6;0.9;3;1;1;2
5;3;2018;5;27;39.9;22.6;0.9;3.6;2;3;3
5;3;2018;5;28;40.5;22.7;0.9;2.1;2;3;3
5;3;2018;5;29;40.3;22.7;0.8;4.2;1;1;1
5;3;2018;5;30;40.1;22.8;2;5.2;1;1;1
5;3;2018;5;31;40;22.8;1.1;4.8;0;0;0
5;3;2018;5;32;40.8;22.9;0.9;2.6;0;0;0
5;3;2018;5;33;40.5;22.9;1;4.3;0;0;0
5;3;2018;5;34;40.8;22.9;0.9;5.5;0;0;0
5;3;2018;5;35;41.1;22.9;0.7;2.1;0;1;1
5;3;2018;5;36;40.9;22.9;1;3.9;0;0;0
5;3;2018;5;37;39.9;22.9;1.3;7.3;0;0;0
5;3;2018;5;38;42;22.9;1.1;7.3;0;0;0
5;3;2018;5;39;40.9;22.9;0.8;2.8;0;0;0
5;3;2018;5;40;42.5;22.9;0.9;2.9;0;0;0
5;3;2018;5;42;39.7;22.9;1.2;3.8;0;1;1
5;3;2018;5;43;39.6;22.8;0.6;1.9;0;1;1
5;3;2018;5;44;34.9;22.8;0.8;6.9;0;1;1
5;3;2018;5;45;30;22.6;0.7;3.7;0;1;1
5;3;2018;5;46;29.5;22.5;0.6;2.1;0;0;0
5;3;2018;5;47;29.4;22.4;0.4;3.3;0;0;0
5;3;2018;5;48;30.4;22.4;0.5;2.3;0;1;2
5;3;2018;5;49;30.5;22.4;0.5;1.5;0;0;1
5;3;2018;5;50;30;22.4;1;9.6;0;0;0
5;3;2018;5;51;29.5;22.3;0.6;4.5;0;0;0
5;3;2018;5;52;28.7;22.2;0.4;1.7;0;0;1
5;3;2018;5;53;28.3;22.2;0.5;3.6;0;0;1
5;3;2018;5;54;27.9;22.2;0.4;3.1;0;0;0
5;3;2018;5;55;28.3;22.2;0.4;2.3;0;0;0
5;3;2018;5;56;28.5;22.1;0.6;3.8;0;1;1
5;3;2018;5;57;28.5;22.1;0.5;4.9;0;1;1
5;3;2018;5;58;28.5;22.1;0.5;3.1;0;0;0
5;3;2018;5;59;28.5;22.1;0.4;1.8;0;1;1
5;3;2018;6;0;27.5;22.1;0.6;3.9;0;0;1
5;3;2018;6;1;27.9;22.1;0.3;2.4;0;0;1
5;3;2018;6;2;28.2;22.2;0.3;2.6;1;1;3
5;3;2018;6;3;27.5;22.1;0.5;1.3;1;1;1
5;3;2018;6;4;26.6;22.1;0.5;2.8;0;0;1
5;3;2018;6;5;27.4;22.1;0.6;3.5;0;0;1
5;3;2018;6;6;27;22.1;0.4;1.2;0;0;0
5;3;2018;6;7;27.2;22.1;0.3;2.5;0;0;0
5;3;2018;6;8;27.3;22.1;0.8;3.9;0;0;0
5;3;2018;6;9;27.8;22.1;0.5;2.8;0;0;0
5;3;2018;6;10;27.3;22.1;0.4;0.9;0;0;0
5;3;2018;6;11;27;22.1;0.4;3.1;0;0;0
5;3;2018;6;12;27.2;22.2;0.4;2.1;0;0;0
5;3;2018;6;13;27.5;22.1;0.4;1.1;0;0;0
5;3;2018;6;14;27.8;22.1;0.5;1.7;0;0;2
5;3;2018;6;15;28.1;22.2;0.5;3.1;0;0;2
5;3;2018;6;16;27.8;22.2;0.4;3.4;0;0;0
5;3;2018;6;17;27.3;22.2;0.5;2.1;0;0;0
5;3;2018;6;18;27.1;22.2;0.7;1.8;0;0;1
5;3;2018;6;19;26.8;22.2;0.5;2.8;0;0;1
5;3;2018;6;20;27.1;22.2;0.6;3.2;0;1;1
5;3;2018;6;21;27;22.2;0.6;5.6;0;1;1
5;3;2018;6;22;27.3;22.2;0.8;2.7;0;0;0
5;3;2018;6;23;27.8;22.2;0.5;2.5;0;0;0
5;3;2018;6;24;28.1;22.2;0.7;3.5;0;0;0
5;3;2018;6;25;27.6;22.2;0.5;4.5;0;0;0
5;3;2018;6;26;28;22.2;0.5;2.2;0;0;0
5;3;2018;6;27;28.3;22.2;0.7;2.2;0;0;0
5;3;2018;6;28;27.7;22.2;0.8;6.3;0;0;0
5;3;2018;6;29;27.8;22.2;0.5;3.4;0;0;0
5;3;2018;6;30;27.8;22.2;0.4;0.9;0;0;0
5;3;2018;6;31;28.3;22.2;0.7;4.8;0;0;0
5;3;2018;6;32;28.1;22.2;0.4;3.6;0;0;1
5;3;2018;6;33;27.8;22.2;0.3;2.2;0;0;1
5;3;2018;6;34;27.1;22.2;0.4;3.1;0;0;0
5;3;2018;6;35;26.3;22.1;0.3;2;0;0;0
5;3;2018;6;36;25.7;22.1;0.3;2.8;0;0;2
5;3;2018;6;37;25.3;22;1.2;4.1;0;0;2
5;3;2018;6;38;25.2;21.9;0.5;2.3;0;0;2
5;3;2018;6;39;25.2;21.8;0.4;2;0;0;2
5;3;2018;6;40;25.3;21.8;0.2;0.6;0;1;1
5;3;2018;6;41;25.5;21.9;0.3;3.8;0;1;1
5;3;2018;6;42;25.2;21.8;0.3;1.2;0;0;0
5;3;2018;6;44;25.6;21.7;0.4;3.7;0;0;0
5;3;2018;6;45;26.1;21.7;0.6;6.2;0;0;0
5;3;2018;6;46;26.1;21.8;0.7;5.1;0;0;0
5;3;2018;6;47;26.3;21.8;0.4;3;0;0;0
5;3;2018;6;48;26.7;21.8;0.6;2.6;0;0;0
5;3;2018;6;49;25.4;21.8;0.4;0.9;0;1;1
5;3;2018;6;50;25.5;21.8;0.3;3.9;0;0;0
5;3;2018;6;51;26.1;21.8;0.3;2;0;0;0
5;3;2018;6;52;27.1;21.8;0.3;1.9;0;0;0
5;3;2018;6;53;26.9;21.8;0.2;1.1;0;1;1
5;3;2018;6;54;26.7;21.8;0.5;6.7;0;1;1
5;3;2018;6;55;26.2;21.9;0.4;1.9;0;0;0
5;3;2018;6;56;26.6;21.9;0.8;3;0;0;0
5;3;2018;6;57;25.7;21.9;0.3;1.8;0;0;1
5;3;2018;6;58;26.5;21.9;0.5;1.5;0;1;1
5;3;2018;6;59;26;21.9;0.4;2;0;1;1
5;3;2018;7;0;25.7;21.9;0.3;1.6;0;1;1
5;3;2018;7;1;25.4;21.8;0.4;1.4;0;0;1
5;3;2018;7;2;25.4;21.8;0.5;2.3;0;0;1
5;3;2018;7;3;25.8;21.9;0.6;3.1;0;0;0
5;3;2018;7;4;25.8;21.8;0.5;1.2;0;0;0
5;3;2018;7;5;25.9;21.8;0.4;0.8;0;0;0
5;3;2018;7;6;26.1;21.9;1.1;3.6;0;0;0
5;3;2018;7;7;26.2;21.9;0.5;1.1;0;0;0
5;3;2018;7;8;26.7;21.9;0.6;2.2;0;0;0
5;3;2018;7;9;27.4;22;0.5;4.7;1;1;3
5;3;2018;7;10;27.1;22;0.4;1.5;1;1;3
5;3;2018;7;11;27.1;22;0.6;0.8;0;1;1
5;3;2018;7;12;26.9;22;0.8;3.5;0;1;1
5;3;2018;7;13;26.4;22;0.3;0.5;0;1;1
5;3;2018;7;14;26.6;22;0.8;1.6;0;1;1
5;3;2018;7;15;27.4;22;0.6;1.3;0;1;3
5;3;2018;7;16;27.2;22.1;0.3;3.7;0;1;3
5;3;2018;7;17;27.1;22.1;0.4;1.7;0;0;1
5;3;2018;7;18;26.7;22.1;0.5;5.7;0;0;1
5;3;2018;7;19;26.7;22.1;0.4;2.6;0;1;1
5;3;2018;7;20;26.4;22.1;0.7;5.4;0;1;1
5;3;2018;7;21;26.5;22.1;0.4;1.5;0;1;1
5;3;2018;7;22;26.8;22.1;0.6;2.1;0;1;1
5;3;2018;7;23;26.8;22.1;0.4;1.7;0;1;2
5;3;2018;7;24;26.7;22.1;0.4;2.1;0;1;2
5;3;2018;7;25;27.1;22.1;0.5;2.5;1;1;1
5;3;2018;7;26;27.4;22;0.4;2;1;1;1
5;3;2018;7;27;27;22.1;0.6;3.1;0;1;1
5;3;2018;7;28;27.1;22;0.8;3.2;0;1;1
5;3;2018;7;29;26.7;22;0.6;7.5;0;1;2
5;3;2018;7;30;26.9;22;0.5;2.2;0;1;2
5;3;2018;7;31;26.9;21.9;0.5;3.7;0;0;1
5;3;2018;7;32;27.2;21.9;0.3;2.5;0;0;1
5;3;2018;7;33;27.2;21.9;0.6;3.4;0;0;1
5;3;2018;7;34;27.3;21.9;0.6;1.6;0;0;1
5;3;2018;7;35;27.2;21.8;0.4;2.5;0;1;1
5;3;2018;7;36;28.7;21.8;0.7;6;0;1;1
5;3;2018;7;37;27.7;21.8;0.6;2.3;0;0;0
5;3;2018;7;38;28.1;21.8;0.7;5.9;0;0;0
5;3;2018;7;39;27;21.8;0.6;2.3;0;1;1
5;3;2018;7;40;27.5;21.8;0.9;4.6;0;1;1
5;3;2018;7;41;27.4;21.8;0.7;4.9;0;1;1
5;3;2018;7;42;27.7;21.8;1.1;9.2;0;1;1
5;3;2018;7;43;26.7;21.8;1.1;6.6;0;1;1
5;3;2018;7;44;26.5;21.7;0.7;3.2;0;0;0
5;3;2018;7;46;26.9;21.7;0.5;2.4;0;0;0
5;3;2018;7;47;27;21.7;0.6;7.5;0;0;0
5;3;2018;7;48;27.2;21.7;1;4.8;0;0;0
5;3;2018;7;49;27;21.6;0.6;4.4;0;2;4
5;3;2018;7;50;27;21.7;0.4;2.4;0;1;3
5;3;2018;7;51;27.2;21.6;0.6;2.6;0;1;2
5;3;2018;7;52;27.6;21.6;0.6;4.2;0;1;2
5;3;2018;7;53;27.6;21.6;0.6;2.1;1;1;3
5;3;2018;7;54;27.3;21.6;0.7;4.3;0;0;2
5;3;2018;7;55;27.1;21.6;1;5.2;1;2;2
5;3;2018;7;56;27.6;21.6;0.5;3.4;1;2;2
5;3;2018;7;57;27.3;21.6;0.4;4.5;0;0;0
5;3;2018;7;58;27.7;21.6;0.6;2.4;0;0;0
5;3;2018;7;59;27.5;21.6;0.7;5.5;5;6;8
5;3;2018;8;0;28;21.6;0.7;4.3;5;6;8
5;3;2018;8;1;27.8;21.6;0.7;3.6;1;2;2
5;3;2018;8;2;27.6;21.6;1;9.6;1;2;2
5;3;2018;8;3;28;21.7;0.8;5.2;1;2;2
5;3;2018;8;4;27.7;21.7;1.2;13.6;1;2;2
5;3;2018;8;5;27.7;21.7;1.1;8.8;1;2;3
5;3;2018;8;6;27.3;21.7;0.8;6.7;1;2;3
5;3;2018;8;7;27.4;21.7;0.8;2.2;1;3;5
5;3;2018;8;8;27.7;21.6;0.8;1.9;1;3;5
5;3;2018;8;9;27.9;21.6;0.8;4.2;0;0;0
5;3;2018;8;10;28;21.6;1.3;10.2;0;0;0
5;3;2018;8;11;28.2;21.6;0.7;4.1;1;2;2
5;3;2018;8;12;27.9;21.6;0.7;3.5;1;1;1
5;3;2018;8;13;27.8;21.6;0.8;5;1;1;3
5;3;2018;8;14;28.1;21.6;0.8;7;1;1;3
5;3;2018;8;15;28.1;21.6;1.1;7;0;0;0
5;3;2018;8;16;27.4;21.5;0.8;4.1;0;0;0
5;3;2018;8;17;27.4;21.5;0.7;4.7;0;0;0
5;3;2018;8;18;27.7;21.4;0.9;2.6;0;0;0
5;3;2018;8;19;27.8;21.4;0.9;4.6;0;0;0
5;3;2018;8;20;28.5;21.4;0.9;2.9;0;0;0
5;3;2018;8;21;28.4;21.4;0.8;1.5;0;0;5
5;3;2018;8;22;28;21.4;0.7;6.8;0;0;5
5;3;2018;8;23;28.9;21.4;0.8;5.1;1;3;3
5;3;2018;8;24;28.7;21.4;1;6.9;1;3;3
5;3;2018;8;25;30;21.5;1;4.6;1;1;3
5;3;2018;8;26;29.9;21.5;1.4;9.4;1;1;3
5;3;2018;8;27;29.8;21.5;1.5;5.2;0;0;0
5;3;2018;8;28;29.8;21.5;0.8;2.2;0;0;0
5;3;2018;8;29;29.6;21.6;0.9;3.9;0;1;1
5;3;2018;8;30;29.8;21.6;0.7;3.6;0;1;1
5;3;2018;8;31;29.1;21.6;0.8;5.1;0;1;2
5;3;2018;8;32;28.8;21.6;0.7;2.5;0;1;2
5;3;2018;8;33;29.1;21.6;0.6;2.8;0;0;3
5;3;2018;8;34;28.9;21.5;0.7;4.8;0;0;3
5;3;2018;8;35;29.3;21.5;1.1;8;1;1;2
5;3;2018;8;36;29;21.5;0.9;5.7;0;0;1
5;3;2018;8;37;28.9;21.5;1.1;7.2;0;0;0
5;3;2018;8;38;29.3;21.5;0.8;7;0;0;0
5;3;2018;8;39;29.2;21.5;1;4.9;1;1;2
5;3;2018;8;40;29.5;21.5;1;5.9;1;2;3
5;3;2018;8;41;30;21.5;0.8;4.3;1;1;1
5;3;2018;8;42;30;21.5;0.7;1.7;1;1;1
5;3;2018;8;43;31;21.6;1;7;1;3;4
5;3;2018;8;44;29.6;21.5;1;5.2;1;3;4
5;3;2018;8;45;29.6;21.5;0.9;7.6;1;2;3
5;3;2018;8;46;30;21.5;1.1;5.8;1;2;3
5;3;2018;8;47;30;21.5;1;9;0;1;1
5;3;2018;8;49;29.9;21.5;1;8;0;1;1
5;3;2018;8;50;29.6;21.4;1;5.1;0;2;3
5;3;2018;8;51;30.5;21.4;1.1;7;0;2;3
5;3;2018;8;52;30.9;21.5;1.4;6.6;1;2;2
5;3;2018;8;53;30.9;21.5;0.9;6.1;0;1;1
5;3;2018;8;54;31.1;21.5;0.7;5;1;1;2
5;3;2018;8;55;31.2;21.5;0.9;5.1;1;1;2
5;3;2018;8;56;30.7;21.5;1.1;5.6;0;2;2
5;3;2018;8;57;30.8;21.5;1;3.6;0;2;2
5;3;2018;8;58;31.8;21.5;1.1;8.9;0;1;1
5;3;2018;8;59;30.7;21.5;0.8;7.9;0;1;1
5;3;2018;9;0;31.2;21.5;0.7;9.7;0;1;1
5;3;2018;9;1;30.7;21.5;1.3;7.6;0;1;1
5;3;2018;9;2;30.9;21.5;1.2;13.2;1;3;5
5;3;2018;9;3;31.2;21.5;1.3;8.4;1;2;5
5;3;2018;9;4;31.2;21.5;1;5.8;0;1;2
5;3;2018;9;5;31.8;21.5;1.4;7.6;0;1;2
5;3;2018;9;6;31.8;21.6;1.2;5.8;1;2;2
5;3;2018;9;7;31.3;21.6;0.9;6.7;1;2;2
5;3;2018;9;8;32.2;21.6;1;9.5;0;2;2
5;3;2018;9;9;32.2;21.6;1;7;0;2;2
5;3;2018;9;10;32.9;21.6;1.1;6.6;1;2;2
5;3;2018;9;11;33.1;21.7;1.1;6.3;0;1;1
5;3;2018;9;12;32.4;21.7;0.9;5.5;1;1;2
5;3;2018;9;13;31.1;21.7;0.9;7.2;1;1;2
5;3;2018;9;14;32;21.7;1.2;8.1;1;3;4
5;3;2018;9;15;32;21.8;1.1;6.8;0;2;2
5;3;2018;9;16;31.6;21.7;0.9;5.9;1;4;4
5;3;2018;9;17;31.1;21.8;1;8.5;1;4;4
5;3;2018;9;18;30.9;21.8;1.1;3.9;2;4;5
5;3;2018;9;19;30.2;21.7;1.1;4.6;2;4;5
5;3;2018;9;20;29.8;21.7;1.2;6.6;2;4;5
5;3;2018;9;21;31;21.7;1.4;10.1;2;4;5
5;3;2018;9;22;31.2;21.7;1.3;6.3;0;1;1
5;3;2018;9;23;30.6;21.7;1.6;4;0;1;1
5;3;2018;9;24;30.9;21.8;2.8;12.7;0;0;0
5;3;2018;9;25;31.2;21.8;1.6;6.4;0;0;0
5;3;2018;9;26;30.8;21.8;2.2;6.3;0;0;0
5;3;2018;9;27;30;21.8;1.9;6.1;0;0;0
5;3;2018;9;28;30;21.8;1.7;4.9;0;0;0
5;3;2018;9;29;30.1;21.8;2.1;6.9;0;0;0
5;3;2018;9;30;29.4;21.9;2.1;3.7;1;1;1
5;3;2018;9;31;29.1;21.9;2;8.1;1;1;1
5;3;2018;9;32;30;21.9;2.3;5.4;0;0;1
5;3;2018;9;33;30.1;21.9;2.4;9.1;0;0;1
5;3;2018;9;34;30.4;22;1.6;6.3;0;0;0
5;3;2018;9;35;29.9;22;1.3;10.8;0;0;0
5;3;2018;9;36;29.4;22;1.1;4.4;0;0;0
5;3;2018;9;37;28.5;22;0.7;3.6;0;0;0
5;3;2018;9;38;28.9;22.1;0.6;2.1;0;0;0
5;3;2018;9;39;28.8;22.1;1.1;6.5;0;0;0
5;3;2018;9;40;28.7;22.1;0.9;6.5;0;1;1
5;3;2018;9;41;28.1;22.1;1;5.8;0;1;1
5;3;2018;9;42;28.5;22.1;0.9;6;1;1;1
5;3;2018;9;43;29.1;22.1;1.1;7.2;1;1;1
5;3;2018;9;44;29.7;22.2;1;4.1;1;1;1
5;3;2018;9;45;29.4;22.2;0.7;9.2;0;0;0
5;3;2018;9;46;28.5;22.2;0.8;7.5;1;2;2
5;3;2018;9;47;28.5;22.2;0.7;6.7;1;2;2
5;3;2018;9;48;29.1;22.3;0.5;2.8;0;0;0
5;3;2018;9;49;29.7;22.3;0.8;7.4;0;0;0
5;3;2018;9;51;29.4;22.3;0.6;3.8;1;2;2
5;3;2018;9;52;29;22.4;0.6;4.7;1;2;2
5;3;2018;9;53;28.3;22.4;0.5;0.9;1;1;1
5;3;2018;9;54;28.2;22.5;0.7;5.3;1;1;1
5;3;2018;9;55;27.7;22.5;0.6;2;1;2;2
5;3;2018;9;56;28.1;22.5;0.9;4.2;1;2;2
5;3;2018;9;57;28;22.5;1.7;6.3;0;2;2
5;3;2018;9;58;27.3;22.6;1.3;8.9;0;2;3
5;3;2018;9;59;27.4;22.6;1;7.3;0;0;0
5;3;2018;10;0;27.4;22.6;1;4.5;0;0;0
5;3;2018;10;1;27.3;22.6;0.8;3.1;0;1;1
5;3;2018;10;2;27.6;22.6;0.9;4.4;0;1;1
5;3;2018;10;3;27.7;22.7;1.3;3.6;0;0;0
5;3;2018;10;4;28;22.7;1;3.5;0;1;1
5;3;2018;10;5;27.3;22.7;0.8;2.4;0;0;0
5;3;2018;10;6;27.1;22.7;0.7;2.1;0;0;0
5;3;2018;10;7;28.2;22.8;0.8;3.4;0;1;1
5;3;2018;10;8;27.8;22.8;1.1;5.8;0;1;1
5;3;2018;10;9;28.1;22.8;0.4;3.6;0;0;1
5;3;2018;10;10;27.9;22.9;0.5;1.6;0;0;0
5;3;2018;10;11;28.8;22.9;1;11.3;0;0;0
5;3;2018;10;12;28.3;23;0.7;3.6;0;0;0
5;3;2018;10;13;27.5;23;0.5;2.6;0;0;0
5;3;2018;10;14;28.1;23;0.6;5;0;0;0
5;3;2018;10;15;27.8;23.1;0.5;3.1;0;0;0
5;3;2018;10;16;27.1;23.1;0.5;1.7;0;0;0
5;3;2018;10;17;27.3;23.1;0.8;4.1;0;0;0
5;3;2018;10;18;26.7;23.1;0.6;3.8;0;0;0
5;3;2018;10;19;25.1;23.1;0.5;4.4;0;0;2
5;3;2018;10;20;26;23.1;0.5;3;0;0;2
5;3;2018;10;21;26.7;23.1;0.7;5.8;0;0;0
5;3;2018;10;22;27.3;23.1;0.5;2.7;0;0;0
5;3;2018;10;23;26.5;23.1;0.4;4.8;0;0;0
5;3;2018;10;24;26.5;23.1;0.6;9.9;0;0;0
5;3;2018;10;25;26.6;23.1;0.5;1.9;0;0;0
5;3;2018;10;26;26.6;23.2;0.5;1.8;0;0;0
5;3;2018;10;27;26.3;23.2;0.2;0.9;0;0;0
5;3;2018;10;28;25.9;23.2;0.7;7.5;0;0;0
5;3;2018;10;29;25.8;23.2;0.2;0.9;0;0;0
5;3;2018;10;30;26.2;23.2;0.5;3.4;0;0;0
5;3;2018;10;31;26.4;23.2;0.5;1.6;0;0;2
5;3;2018;10;32;25.7;23.2;0.6;4.8;0;0;2
5;3;2018;10;33;25.5;23.3;0.4;2.6;0;0;0
5;3;2018;10;34;26.7;23.3;0.5;2.8;0;0;0
5;3;2018;10;35;26.3;23.3;0.5;2.7;0;0;0
5;3;2018;10;36;26.3;23.4;0.5;4.7;0;0;0
5;3;2018;10;37;26.3;23.4;0.8;3;0;0;0
5;3;2018;10;38;26.8;23.5;0.5;2.4;0;0;0
5;3;2018;10;39;25.9;23.5;0.3;1.4;0;0;0
5;3;2018;10;40;25.6;23.5;0.4;2.2;0;0;0
5;3;2018;10;41;25.3;23.5;0.4;3.4;0;0;3
5;3;2018;10;42;25.2;23.4;0.5;3.2;0;0;3
5;3;2018;10;43;25.4;23.4;0.3;2;0;0;0
5;3;2018;10;44;25.4;23.4;0.4;1.8;0;0;0
5;3;2018;10;45;25.5;23.4;0.3;2.5;0;0;0
5;3;2018;10;46;25.3;23.5;0.4;2;0;0;0
5;3;2018;10;47;25.8;23.5;0.5;1.6;0;0;0
5;3;2018;10;48;25.8;23.5;0.4;1.7;0;0;0
5;3;2018;10;49;25.4;23.5;0.4;1.4;0;0;0
5;3;2018;10;50;25.2;23.5;0.3;1;0;0;0
5;3;2018;10;51;26.4;23.5;0.3;1.1;0;0;1
5;3;2018;10;53;25.8;23.6;0.5;3.7;0;0;1
5;3;2018;10;54;25.9;23.5;0.4;2.8;0;0;0
5;3;2018;10;55;26.2;23.5;0.7;2.1;0;0;0
5;3;2018;10;56;26.7;23.5;0.4;2.1;0;0;0
5;3;2018;10;57;25;23.5;0.6;0.6;0;0;0
5;3;2018;10;58;24.3;23.4;0.6;2.3;0;0;0
5;3;2018;10;59;25;23.4;0.5;2.4;0;0;0
5;3;2018;11;0;25.6;23.4;0.5;4.4;0;0;1
5;3;2018;11;1;25.7;23.5;0.8;5.6;0;0;1
5;3;2018;11;2;26.3;23.5;0.5;2.8;0;0;0
5;3;2018;11;3;25.5;23.5;0.4;0.9;0;0;0
5;3;2018;11;4;25.5;23.5;1.3;11.7;0;0;0
5;3;2018;11;5;25.6;23.5;1.4;12.3;0;1;1
5;3;2018;11;6;26.1;23.6;0.4;3.4;0;0;0
5;3;2018;11;7;26.4;23.6;0.7;4.1;0;0;0
5;3;2018;11;8;25.7;23.8;0.4;2.2;0;0;0
5;3;2018;11;9;24.3;23.8;0.2;0.8;0;0;0
5;3;2018;11;10;24;23.8;0.3;1;0;0;0
5;3;2018;11;11;24.2;23.8;0.3;1.6;0;0;0
5;3;2018;11;12;24.1;23.9;0.4;0.7;0;0;0
5;3;2018;11;13;23.5;24;0.2;1.5;0;0;0
5;3;2018;11;14;24;24;0.4;1.1;0;0;1
5;3;2018;11;15;24.3;24;0.3;0.7;0;0;1
5;3;2018;11;16;24.5;24.1;0.3;2.2;0;0;0
5;3;2018;11;17;24;24.2;0.5;1.3;0;0;0
5;3;2018;11;18;23.5;24.2;0.3;1;0;0;0
5;3;2018;11;19;23.3;24.2;0.3;0.9;0;0;0
5;3;2018;11;20;24.1;24.2;0.3;0.7;0;0;0
5;3;2018;11;21;24.4;24.2;0.5;2.9;0;0;0
5;3;2018;11;22;25.2;24.2;0.4;1.5;0;1;3
5;3;2018;11;23;25.2;24.3;0.3;0.7;0;1;3
5;3;2018;11;24;25.4;24.3;0.2;0.9;0;0;0
5;3;2018;11;25;24.9;24.3;0.5;2.3;0;0;0
5;3;2018;11;26;24.9;24.4;0.3;0.4;0;0;0
5;3;2018;11;27;25;24.4;0.4;1.2;0;0;0
5;3;2018;11;28;24.5;24.4;0.4;0.9;0;0;0
5;3;2018;11;29;24.6;24.4;0.2;1.3;0;0;0
5;3;2018;11;30;25.1;24.4;0.4;3.5;0;0;0
5;3;2018;11;31;24.6;24.4;0.6;2.1;0;0;0
5;3;2018;11;32;25.6;24.5;0.3;1.6;0;0;0
5;3;2018;11;33;26;24.5;0.2;0.2;0;0;0
5;3;2018;11;34;25.5;24.5;0.5;1.1;0;0;0
5;3;2018;11;35;26.1;24.5;0.6;1.5;0;0;0
5;3;2018;11;36;26.5;24.6;0.6;2.8;0;0;0
5;3;2018;11;37;26;24.6;0.2;0.8;0;0;0
